rat_no,date,trial_no,rat_id,node,time,distance,seconds_ff,speed_ff,island,re-visit,u_turn,cum_distance,cum_seconds,act_stps_2trgt,min_stps_2trgt,nd-visits-day,nd-visits-rat
Rat5,2021-07-11,15,406576,402,00:46:38.760000,0.3,14.36,0.021,Easter I.,False,False,1.5,71.8,18,16,4,9
Rat5,2021-07-11,15,406576,403,00:46:56.560000,0.3,17.8,0.017,Easter I.,False,False,1.8,89.6,17,15,5,14
Rat5,2021-07-11,15,406576,402,00:47:21.760000,0.3,25.2,0.012,Easter I.,True,True,2.1,114.8,16,16,5,10
Rat5,2021-07-11,15,406576,401,00:47:25.360000,0.3,3.6,0.083,Easter I.,True,False,2.4,118.39999999999999,15,15,10,25
Rat5,2021-07-11,15,406576,324,00:47:32.720000,0.6,7.36,0.082,Hawaii,True,False,3.0,125.75999999999999,14,14,9,26
Rat5,2021-07-11,15,406576,318,00:47:36.960000,0.3,4.24,0.071,Hawaii,True,False,3.3,130.0,13,13,5,21
Rat5,2021-07-11,15,406576,317,00:47:37.520000,0.3,0.56,0.536,Hawaii,False,False,3.5999999999999996,130.56,12,12,4,20
Rat5,2021-07-11,15,406576,310,00:47:38.400000,0.3,0.88,0.341,Hawaii,False,False,3.8999999999999995,131.44,11,11,4,20
Rat5,2021-07-11,15,406576,309,00:47:39.200000,0.3,0.8,0.375,Hawaii,False,False,4.199999999999999,132.24,10,10,5,22
Rat5,2021-07-11,15,406576,303,00:47:41.080000,0.3,1.88,0.16,Hawaii,False,False,4.499999999999999,134.12,9,9,6,22
Rat5,2021-07-11,15,406576,302,00:47:41.800000,0.3,0.72,0.417,Hawaii,False,False,4.799999999999999,134.84,8,8,10,43
Rat5,2021-07-11,15,406576,121,00:47:45.040000,1.72,3.24,0.531,Ireland,False,False,6.519999999999999,138.08,7,7,10,41
Rat5,2021-07-11,15,406576,122,00:47:46.520000,0.3,1.48,0.203,Ireland,False,False,6.8199999999999985,139.56,6,6,8,19
Rat5,2021-07-11,15,406576,116,00:47:47.200000,0.3,0.68,0.441,Ireland,False,False,7.119999999999998,140.24,5,5,8,19
Rat5,2021-07-11,15,406576,117,00:47:48,0.3,0.8,0.375,Ireland,False,False,7.419999999999998,141.04000000000002,4,4,11,44
Rat5,2021-07-11,15,406576,110,00:47:48.720000,0.3,0.72,0.417,Ireland,False,False,7.719999999999998,141.76000000000002,3,3,11,44
Rat5,2021-07-11,15,406576,111,00:47:49.480000,0.3,0.76,0.395,Ireland,False,False,8.019999999999998,142.52,2,2,11,55
Rat5,2021-07-11,15,406576,105,00:47:50.240000,0.3,0.76,0.395,Ireland,False,False,8.319999999999999,143.28,1,1,11,55
Rat5,2021-07-11,15,406576,104,00:47:51.160000,0.3,0.92,0.326,Ireland,False,False,8.62,144.2,0,0,13,78
Rat5,2021-07-11,16,406576,413,00:48:36.360000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,20,18,1,7
Rat5,2021-07-11,16,406576,414,00:48:38.120000,0.3,1.76,0.17,Easter I.,False,False,0.3,1.76,19,19,1,9
Rat5,2021-07-11,16,406576,415,00:48:46.840000,0.3,8.72,0.034,Easter I.,False,False,0.6,10.48,18,18,4,15
Rat5,2021-07-11,16,406576,408,00:48:51.520000,0.3,4.68,0.064,Easter I.,False,False,0.8999999999999999,15.16,17,17,7,18
Rat5,2021-07-11,16,406576,407,00:48:53.120000,0.3,1.6,0.187,Easter I.,False,False,1.2,16.76,16,16,7,21
Rat5,2021-07-11,16,406576,401,00:49:01.400000,0.3,8.28,0.036,Easter I.,False,False,1.5,25.04,15,15,11,26
Rat5,2021-07-11,16,406576,324,00:49:03.040000,0.6,1.64,0.366,Hawaii,False,False,2.1,26.68,14,14,10,27
Rat5,2021-07-11,16,406576,318,00:49:06.320000,0.3,3.28,0.091,Hawaii,False,False,2.4,29.96,13,13,6,22
Rat5,2021-07-11,16,406576,317,00:49:06.920000,0.3,0.6,0.5,Hawaii,False,False,2.6999999999999997,30.560000000000002,12,12,5,21
Rat5,2021-07-11,16,406576,310,00:49:07.920000,0.3,1.0,0.3,Hawaii,False,False,2.9999999999999996,31.560000000000002,11,11,5,21
Rat5,2021-07-11,16,406576,309,00:49:08.520000,0.3,0.6,0.5,Hawaii,False,False,3.2999999999999994,32.160000000000004,10,10,6,23
Rat5,2021-07-11,16,406576,303,00:49:09.520000,0.3,1.0,0.3,Hawaii,False,False,3.599999999999999,33.160000000000004,9,9,7,23
Rat5,2021-07-11,16,406576,302,00:49:11.840000,0.3,2.32,0.129,Hawaii,False,False,3.899999999999999,35.480000000000004,8,8,11,44
Rat5,2021-07-11,16,406576,121,00:49:14.360000,1.72,2.52,0.683,Ireland,False,False,5.619999999999999,38.00000000000001,7,7,11,42
Rat5,2021-07-11,16,406576,122,00:49:15.320000,0.3,0.96,0.312,Ireland,False,False,5.919999999999999,38.96000000000001,6,6,9,20
Rat5,2021-07-11,16,406576,116,00:49:16.400000,0.3,1.08,0.278,Ireland,False,False,6.219999999999999,40.040000000000006,5,5,9,20
Rat5,2021-07-11,16,406576,117,00:49:17.240000,0.3,0.84,0.357,Ireland,False,False,6.519999999999999,40.88000000000001,4,4,12,45
Rat5,2021-07-11,16,406576,110,00:49:18.040000,0.3,0.8,0.375,Ireland,False,False,6.8199999999999985,41.68000000000001,3,3,12,45
Rat5,2021-07-11,16,406576,111,00:49:18.800000,0.3,0.76,0.395,Ireland,False,False,7.119999999999998,42.440000000000005,2,2,12,56
Rat5,2021-07-11,16,406576,105,00:49:19.560000,0.3,0.76,0.395,Ireland,False,False,7.419999999999998,43.2,1,1,12,56
Rat5,2021-07-11,16,406576,104,00:49:20.560000,0.3,1.0,0.3,Ireland,False,False,7.719999999999998,44.2,0,0,14,79
Rat5,2021-07-11,17,406576,223,00:50:03.800000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,15,13,3,21
Rat5,2021-07-11,17,406576,222,00:50:10.400000,0.3,6.6,0.045,Japan,False,False,0.3,6.6,14,12,2,12
Rat5,2021-07-11,17,406576,216,00:50:12.200000,0.3,1.8,0.167,Japan,False,False,0.6,8.4,13,11,2,15
Rat5,2021-07-11,17,406576,217,00:50:13.360000,0.3,1.16,0.259,Japan,False,False,0.8999999999999999,9.56,12,12,3,24
Rat5,2021-07-11,17,406576,210,00:50:15.200000,0.3,1.84,0.163,Japan,False,False,1.2,11.4,11,11,3,26
Rat5,2021-07-11,17,406576,209,00:50:16.400000,0.3,1.2,0.25,Japan,False,False,1.5,12.6,10,10,2,22
Rat5,2021-07-11,17,406576,203,00:50:17.240000,0.3,0.84,0.357,Japan,False,False,1.8,13.44,9,9,3,26
Rat5,2021-07-11,17,406576,202,00:50:18.200000,0.3,0.96,0.312,Japan,False,False,2.1,14.399999999999999,8,8,3,25
Rat5,2021-07-11,17,406576,201,00:50:21,0.3,2.8,0.107,Japan,False,False,2.4,17.2,7,7,4,43
Rat5,2021-07-11,17,406576,124,00:50:22.440000,0.6,1.44,0.417,Ireland,False,False,3.0,18.64,6,6,4,38
Rat5,2021-07-11,17,406576,118,00:50:23.280000,0.3,0.84,0.357,Ireland,False,False,3.3,19.48,5,5,4,38
Rat5,2021-07-11,17,406576,117,00:50:24.200000,0.3,0.92,0.326,Ireland,False,False,3.5999999999999996,20.400000000000002,4,4,13,46
Rat5,2021-07-11,17,406576,110,00:50:26.200000,0.3,2.0,0.15,Ireland,False,False,3.8999999999999995,22.400000000000002,3,3,13,46
Rat5,2021-07-11,17,406576,109,00:50:26.600000,0.3,0.4,0.75,Ireland,False,False,4.199999999999999,22.8,2,2,3,21
Rat5,2021-07-11,17,406576,103,00:50:28.560000,0.3,1.96,0.153,Ireland,False,False,4.499999999999999,24.76,1,1,3,24
Rat5,2021-07-11,17,406576,104,00:50:29.160000,0.3,0.6,0.5,Ireland,False,False,4.799999999999999,25.360000000000003,0,0,15,80
Rat5,2021-07-11,18,406576,412,00:51:12.480000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,37,17,1,4
Rat5,2021-07-11,18,406576,419,00:51:16,0.3,3.52,0.085,Easter I.,False,False,0.3,3.52,36,18,1,5
Rat5,2021-07-11,18,406576,418,00:51:18.240000,0.3,2.24,0.134,Easter I.,False,False,0.6,5.76,35,19,2,10
Rat5,2021-07-11,18,406576,417,00:51:21.040000,0.3,2.8,0.107,Easter I.,False,False,0.8999999999999999,8.559999999999999,34,18,2,21
Rat5,2021-07-11,18,406576,410,00:51:35.480000,0.3,14.44,0.021,Easter I.,False,False,1.2,23.0,33,17,3,21
Rat5,2021-07-11,18,406576,411,00:51:37.160000,0.3,1.68,0.179,Easter I.,False,False,1.5,24.68,32,16,2,8
Rat5,2021-07-11,18,406576,412,00:51:41.400000,0.3,4.24,0.071,Easter I.,True,False,1.8,28.92,31,17,2,5
Rat5,2021-07-11,18,406576,419,00:51:55.920000,0.3,14.52,0.021,Easter I.,True,False,2.1,43.44,30,18,2,6
Rat5,2021-07-11,18,406576,418,00:52:50.400000,0.3,54.48,0.006,Easter I.,True,False,2.4,97.91999999999999,29,19,3,11
Rat5,2021-07-11,18,406576,424,00:53:00.040000,0.3,9.64,0.031,Easter I.,False,False,2.6999999999999997,107.55999999999999,28,20,1,7
Rat5,2021-07-11,18,406576,423,00:53:10.400000,0.3,10.36,0.029,Easter I.,False,False,2.9999999999999996,117.91999999999999,27,21,1,10
Rat5,2021-07-11,18,406576,422,00:53:21,0.3,10.6,0.028,Easter I.,False,False,3.2999999999999994,128.51999999999998,26,20,3,16
Rat5,2021-07-11,18,406576,416,00:53:23.840000,0.3,2.84,0.106,Easter I.,False,False,3.599999999999999,131.35999999999999,25,19,4,21
Rat5,2021-07-11,18,406576,417,00:53:32.400000,0.3,8.56,0.035,Easter I.,True,False,3.899999999999999,139.92,24,18,3,22
Rat5,2021-07-11,18,406576,410,00:53:56.560000,0.3,24.16,0.012,Easter I.,True,False,4.199999999999999,164.07999999999998,23,17,4,22
Rat5,2021-07-11,18,406576,409,00:53:57.960000,0.3,1.4,0.214,Easter I.,False,False,4.499999999999999,165.48,22,16,6,22
Rat5,2021-07-11,18,406576,408,00:54:05.560000,0.3,7.6,0.039,Easter I.,False,False,4.799999999999999,173.07999999999998,21,17,8,19
Rat5,2021-07-11,18,406576,407,00:54:08,0.3,2.44,0.123,Easter I.,False,False,5.099999999999999,175.51999999999998,20,16,8,22
Rat5,2021-07-11,18,406576,401,00:54:09.640000,0.3,1.64,0.183,Easter I.,False,False,5.399999999999999,177.15999999999997,19,15,12,27
Rat5,2021-07-11,18,406576,402,00:54:15.160000,0.3,5.52,0.054,Easter I.,False,False,5.699999999999998,182.67999999999998,18,16,6,11
Rat5,2021-07-11,18,406576,403,00:54:16.160000,0.3,1.0,0.3,Easter I.,False,False,5.999999999999998,183.67999999999998,17,15,6,15
Rat5,2021-07-11,18,406576,402,00:56:58.600000,0.3,162.44,0.002,Easter I.,True,True,6.299999999999998,346.12,16,16,7,12
Rat5,2021-07-11,18,406576,401,00:57:00.120000,0.3,1.52,0.197,Easter I.,True,False,6.599999999999998,347.64,15,15,13,28
Rat5,2021-07-11,18,406576,324,00:57:04.920000,0.6,4.8,0.125,Hawaii,False,False,7.1999999999999975,352.44,14,14,11,28
Rat5,2021-07-11,18,406576,318,00:57:05.720000,0.3,0.8,0.375,Hawaii,False,False,7.499999999999997,353.24,13,13,7,23
Rat5,2021-07-11,18,406576,317,00:57:06.400000,0.3,0.68,0.441,Hawaii,False,False,7.799999999999997,353.92,12,12,6,22
Rat5,2021-07-11,18,406576,310,00:57:07.280000,0.3,0.88,0.341,Hawaii,False,False,8.099999999999998,354.8,11,11,6,22
Rat5,2021-07-11,18,406576,309,00:57:08,0.3,0.72,0.417,Hawaii,False,False,8.399999999999999,355.52000000000004,10,10,7,24
Rat5,2021-07-11,18,406576,303,00:57:09.200000,0.3,1.2,0.25,Hawaii,False,False,8.7,356.72,9,9,8,24
Rat5,2021-07-11,18,406576,302,00:57:11.160000,0.3,1.96,0.153,Hawaii,False,False,9.0,358.68,8,8,12,45
Rat5,2021-07-11,18,406576,121,00:57:13.640000,1.72,2.48,0.694,Ireland,False,False,10.72,361.16,7,7,12,43
Rat5,2021-07-11,18,406576,122,00:57:15.320000,0.3,1.68,0.179,Ireland,False,False,11.020000000000001,362.84000000000003,6,6,10,21
Rat5,2021-07-11,18,406576,116,00:57:16.160000,0.3,0.84,0.357,Ireland,False,False,11.320000000000002,363.68,5,5,10,21
Rat5,2021-07-11,18,406576,117,00:57:16.960000,0.3,0.8,0.375,Ireland,False,False,11.620000000000003,364.48,4,4,14,47
Rat5,2021-07-11,18,406576,110,00:57:17.720000,0.3,0.76,0.395,Ireland,False,False,11.920000000000003,365.24,3,3,14,47
Rat5,2021-07-11,18,406576,111,00:57:18.560000,0.3,0.84,0.357,Ireland,False,False,12.220000000000004,366.08,2,2,13,57
Rat5,2021-07-11,18,406576,105,00:57:19.440000,0.3,0.88,0.341,Ireland,False,False,12.520000000000005,366.96,1,1,13,57
Rat5,2021-07-11,18,406576,104,00:57:20.360000,0.3,0.92,0.326,Ireland,False,False,12.820000000000006,367.88,0,0,16,81
Rat5,2021-07-13,2,406576,422,00:11:37.800000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,10,8,1,17
Rat5,2021-07-13,2,406576,421,00:11:47.200000,0.3,9.4,0.032,Easter I.,False,False,0.3,9.4,9,9,1,6
Rat5,2021-07-13,2,406576,420,00:11:48.400000,0.3,1.2,0.25,Easter I.,False,False,0.6,10.6,8,8,1,5
Rat5,2021-07-13,2,406576,414,00:11:50.880000,0.3,2.48,0.121,Easter I.,False,False,0.8999999999999999,13.08,7,7,1,10
Rat5,2021-07-13,2,406576,415,00:11:54.600000,0.3,3.72,0.081,Easter I.,False,False,1.2,16.8,6,6,1,16
Rat5,2021-07-13,2,406576,408,00:11:56.840000,0.3,2.24,0.134,Easter I.,False,False,1.5,19.04,5,5,1,20
Rat5,2021-07-13,2,406576,407,00:11:58.400000,0.3,1.56,0.192,Easter I.,False,False,1.8,20.599999999999998,4,4,1,23
Rat5,2021-07-13,2,406576,401,00:11:59.640000,0.3,1.24,0.242,Easter I.,False,False,2.1,21.839999999999996,3,3,1,29
Rat5,2021-07-13,2,406576,324,00:12:01.560000,0.6,1.92,0.312,Hawaii,False,False,2.7,23.759999999999998,2,2,1,29
Rat5,2021-07-13,2,406576,323,00:12:02.800000,0.3,1.24,0.242,Hawaii,False,False,3.0,24.999999999999996,1,1,1,11
Rat5,2021-07-13,2,406576,322,00:12:03.800000,0.3,1.0,0.3,Hawaii,False,False,3.3,25.999999999999996,0,0,1,14
Rat5,2021-07-13,3,406576,119,00:12:45.480000,0.0,0.0,0.0,Ireland,False,False,0.0,0.0,46,12,1,13
Rat5,2021-07-13,3,406576,118,00:12:47,0.3,1.52,0.197,Ireland,False,False,0.3,1.52,45,11,1,39
Rat5,2021-07-13,3,406576,117,00:12:52.440000,0.3,5.44,0.055,Ireland,False,False,0.6,6.960000000000001,44,10,1,48
Rat5,2021-07-13,3,406576,110,00:12:54.600000,0.3,2.16,0.139,Ireland,False,False,0.8999999999999999,9.120000000000001,43,11,1,48
Rat5,2021-07-13,3,406576,111,00:12:57.200000,0.3,2.6,0.115,Ireland,False,False,1.2,11.72,42,12,1,58
Rat5,2021-07-13,3,406576,112,00:13:01.560000,0.3,4.36,0.069,Ireland,False,False,1.5,16.080000000000002,41,13,1,13
Rat5,2021-07-13,3,406576,119,00:13:03.680000,0.3,2.12,0.142,Ireland,True,False,1.8,18.200000000000003,40,12,2,14
Rat5,2021-07-13,3,406576,118,00:13:05.360000,0.3,1.68,0.179,Ireland,True,False,2.1,19.880000000000003,39,11,2,40
Rat5,2021-07-13,3,406576,124,00:13:06.920000,0.3,1.56,0.192,Ireland,False,False,2.4,21.44,38,10,1,39
Rat5,2021-07-13,3,406576,201,00:13:08.320000,0.6,1.4,0.429,Japan,False,False,3.0,22.84,37,11,1,44
Rat5,2021-07-13,3,406576,202,00:13:09.120000,0.3,0.8,0.375,Japan,False,False,3.3,23.64,36,12,1,26
Rat5,2021-07-13,3,406576,203,00:13:09.920000,0.3,0.8,0.375,Japan,False,False,3.5999999999999996,24.44,35,11,1,27
Rat5,2021-07-13,3,406576,204,00:13:12.080000,0.3,2.16,0.139,Japan,False,False,3.8999999999999995,26.6,34,12,1,6
Rat5,2021-07-13,3,406576,205,00:13:14,0.3,1.92,0.156,Japan,False,False,4.199999999999999,28.520000000000003,33,13,1,5
Rat5,2021-07-13,3,406576,211,00:13:15.400000,0.3,1.4,0.214,Japan,False,False,4.499999999999999,29.92,32,12,1,12
Rat5,2021-07-13,3,406576,210,00:13:21.560000,0.3,6.16,0.049,Japan,False,False,4.799999999999999,36.08,31,11,1,27
Rat5,2021-07-13,3,406576,217,00:13:23.600000,0.3,2.04,0.147,Japan,False,False,5.099999999999999,38.12,30,10,1,25
Rat5,2021-07-13,3,406576,216,00:13:26.520000,0.3,2.92,0.103,Japan,False,False,5.399999999999999,41.04,29,9,1,16
Rat5,2021-07-13,3,406576,215,00:13:28.800000,0.3,2.28,0.132,Japan,False,False,5.699999999999998,43.32,28,8,1,16
Rat5,2021-07-13,3,406576,208,00:13:30.400000,0.3,1.6,0.187,Japan,False,False,5.999999999999998,44.92,27,9,1,14
Rat5,2021-07-13,3,406576,209,00:13:33.600000,0.3,3.2,0.094,Japan,False,False,6.299999999999998,48.120000000000005,26,10,1,23
Rat5,2021-07-13,3,406576,203,00:13:34.640000,0.3,1.04,0.288,Japan,True,False,6.599999999999998,49.160000000000004,25,11,2,28
Rat5,2021-07-13,3,406576,202,00:13:36.960000,0.3,2.32,0.129,Japan,True,False,6.899999999999998,51.480000000000004,24,12,2,27
Rat5,2021-07-13,3,406576,201,00:13:37.960000,0.3,1.0,0.3,Japan,True,False,7.1999999999999975,52.480000000000004,23,11,2,45
Rat5,2021-07-13,3,406576,124,00:13:39.560000,0.6,1.6,0.375,Ireland,True,False,7.799999999999997,54.080000000000005,22,10,2,40
Rat5,2021-07-13,3,406576,118,00:13:40.600000,0.3,1.04,0.288,Ireland,True,False,8.099999999999998,55.120000000000005,21,11,3,41
Rat5,2021-07-13,3,406576,117,00:13:41.480000,0.3,0.88,0.341,Ireland,True,False,8.399999999999999,56.00000000000001,20,10,2,49
Rat5,2021-07-13,3,406576,110,00:13:42.800000,0.3,1.32,0.227,Ireland,True,False,8.7,57.32000000000001,19,11,2,49
Rat5,2021-07-13,3,406576,109,00:13:43.360000,0.3,0.56,0.536,Ireland,False,False,9.0,57.88000000000001,18,12,1,22
Rat5,2021-07-13,3,406576,103,00:13:44.800000,0.3,1.44,0.208,Ireland,False,False,9.3,59.32000000000001,17,13,1,25
Rat5,2021-07-13,3,406576,104,00:13:46.640000,0.3,1.84,0.163,Ireland,False,False,9.600000000000001,61.16000000000001,16,14,1,82
Rat5,2021-07-13,3,406576,105,00:13:49.280000,0.3,2.64,0.114,Ireland,False,False,9.900000000000002,63.80000000000001,15,13,1,58
Rat5,2021-07-13,3,406576,111,00:13:50.280000,0.3,1.0,0.3,Ireland,True,False,10.200000000000003,64.80000000000001,14,12,2,59
Rat5,2021-07-13,3,406576,110,00:13:52.360000,0.3,2.08,0.144,Ireland,True,False,10.500000000000004,66.88000000000001,13,11,3,50
Rat5,2021-07-13,3,406576,109,00:13:57.040000,0.3,4.68,0.064,Ireland,True,False,10.800000000000004,71.56,12,12,2,23
Rat5,2021-07-13,3,406576,108,00:13:58.600000,0.3,1.56,0.192,Ireland,False,False,11.100000000000005,73.12,11,11,1,20
Rat5,2021-07-13,3,406576,115,00:14:00.600000,0.3,2.0,0.15,Ireland,False,False,11.400000000000006,75.12,10,10,1,20
Rat5,2021-07-13,3,406576,114,00:14:01.280000,0.3,0.68,0.441,Ireland,False,False,11.700000000000006,75.80000000000001,9,9,1,23
Rat5,2021-07-13,3,406576,120,00:14:03,0.3,1.72,0.174,Ireland,False,False,12.000000000000007,77.52000000000001,8,8,1,23
Rat5,2021-07-13,3,406576,121,00:14:03.840000,0.3,0.84,0.357,Ireland,False,False,12.300000000000008,78.36000000000001,7,7,1,44
Rat5,2021-07-13,3,406576,302,00:14:06.920000,1.72,3.08,0.558,Hawaii,False,False,14.020000000000008,81.44000000000001,6,6,1,46
Rat5,2021-07-13,3,406576,303,00:14:07.960000,0.3,1.04,0.288,Hawaii,False,False,14.32000000000001,82.48000000000002,5,5,1,25
Rat5,2021-07-13,3,406576,309,00:14:08.720000,0.3,0.76,0.395,Hawaii,False,False,14.62000000000001,83.24000000000002,4,4,1,25
Rat5,2021-07-13,3,406576,308,00:14:09.680000,0.3,0.96,0.312,Hawaii,False,False,14.92000000000001,84.20000000000002,3,3,1,17
Rat5,2021-07-13,3,406576,315,00:14:10.400000,0.3,0.72,0.417,Hawaii,False,False,15.220000000000011,84.92000000000002,2,2,1,18
Rat5,2021-07-13,3,406576,316,00:14:11.360000,0.3,0.96,0.312,Hawaii,False,False,15.520000000000012,85.88000000000001,1,1,1,12
Rat5,2021-07-13,3,406576,322,00:14:12.600000,0.3,1.24,0.242,Hawaii,False,False,15.820000000000013,87.12,0,0,2,15
Rat5,2021-07-13,4,406576,410,00:14:57.240000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,9,7,1,23
Rat5,2021-07-13,4,406576,417,00:15:00.200000,0.3,2.96,0.101,Easter I.,False,False,0.3,2.96,8,8,1,23
Rat5,2021-07-13,4,406576,416,00:15:02.680000,0.3,2.48,0.121,Easter I.,False,False,0.6,5.4399999999999995,7,7,1,22
Rat5,2021-07-13,4,406576,415,00:15:05.160000,0.3,2.48,0.121,Easter I.,False,False,0.8999999999999999,7.92,6,6,2,17
Rat5,2021-07-13,4,406576,408,00:15:05.960000,0.3,0.8,0.375,Easter I.,False,False,1.2,8.72,5,5,2,21
Rat5,2021-07-13,4,406576,407,00:15:06.440000,0.3,0.48,0.625,Easter I.,False,False,1.5,9.200000000000001,4,4,2,24
Rat5,2021-07-13,4,406576,401,00:15:07.240000,0.3,0.8,0.375,Easter I.,False,False,1.8,10.000000000000002,3,3,2,30
Rat5,2021-07-13,4,406576,324,00:15:08.600000,0.6,1.36,0.441,Hawaii,False,False,2.4,11.360000000000001,2,2,2,30
Rat5,2021-07-13,4,406576,323,00:15:09.200000,0.3,0.6,0.5,Hawaii,False,False,2.6999999999999997,11.96,1,1,2,12
Rat5,2021-07-13,4,406576,322,00:15:10,0.3,0.8,0.375,Hawaii,False,False,2.9999999999999996,12.760000000000002,0,0,3,16
Rat5,2021-07-13,5,406576,218,00:15:51.200000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,27,9,1,22
Rat5,2021-07-13,5,406576,217,00:15:52.520000,0.3,1.32,0.227,Japan,False,False,0.3,1.32,26,10,2,26
Rat5,2021-07-13,5,406576,218,00:15:56.640000,0.3,4.12,0.073,Japan,True,True,0.6,5.44,25,9,2,23
Rat5,2021-07-13,5,406576,217,00:16:02.400000,0.3,5.76,0.052,Japan,True,True,0.8999999999999999,11.2,24,10,3,27
Rat5,2021-07-13,5,406576,210,00:16:04.400000,0.3,2.0,0.15,Japan,False,False,1.2,13.2,23,11,2,28
Rat5,2021-07-13,5,406576,209,00:16:07.400000,0.3,3.0,0.1,Japan,False,False,1.5,16.2,22,10,2,24
Rat5,2021-07-13,5,406576,203,00:16:08.440000,0.3,1.04,0.288,Japan,False,False,1.8,17.24,21,11,3,29
Rat5,2021-07-13,5,406576,202,00:16:09.600000,0.3,1.16,0.259,Japan,False,False,2.1,18.4,20,12,3,28
Rat5,2021-07-13,5,406576,201,00:16:10.600000,0.3,1.0,0.3,Japan,False,False,2.4,19.4,19,11,3,46
Rat5,2021-07-13,5,406576,207,00:16:12.760000,0.3,2.16,0.139,Japan,False,False,2.6999999999999997,21.56,18,10,1,20
Rat5,2021-07-13,5,406576,201,00:16:16.320000,0.3,3.56,0.084,Japan,True,True,2.9999999999999996,25.119999999999997,17,11,4,47
Rat5,2021-07-13,5,406576,124,00:16:17.960000,0.6,1.64,0.366,Ireland,False,False,3.5999999999999996,26.759999999999998,16,10,3,41
Rat5,2021-07-13,5,406576,118,00:16:19.120000,0.3,1.16,0.259,Ireland,False,False,3.8999999999999995,27.919999999999998,15,11,4,42
Rat5,2021-07-13,5,406576,117,00:16:19.960000,0.3,0.84,0.357,Ireland,False,False,4.199999999999999,28.759999999999998,14,10,3,50
Rat5,2021-07-13,5,406576,110,00:16:21.720000,0.3,1.76,0.17,Ireland,False,False,4.499999999999999,30.52,13,11,4,51
Rat5,2021-07-13,5,406576,109,00:16:22.400000,0.3,0.68,0.441,Ireland,False,False,4.799999999999999,31.2,12,12,3,24
Rat5,2021-07-13,5,406576,108,00:16:25.320000,0.3,2.92,0.103,Ireland,False,False,5.099999999999999,34.12,11,11,2,21
Rat5,2021-07-13,5,406576,115,00:16:26.080000,0.3,0.76,0.395,Ireland,False,False,5.399999999999999,34.879999999999995,10,10,2,21
Rat5,2021-07-13,5,406576,114,00:16:26.920000,0.3,0.84,0.357,Ireland,False,False,5.699999999999998,35.72,9,9,2,24
Rat5,2021-07-13,5,406576,120,00:16:27.920000,0.3,1.0,0.3,Ireland,False,False,5.999999999999998,36.72,8,8,2,24
Rat5,2021-07-13,5,406576,121,00:16:29.200000,0.3,1.28,0.234,Ireland,False,False,6.299999999999998,38.0,7,7,2,45
Rat5,2021-07-13,5,406576,302,00:16:33.040000,1.72,3.84,0.448,Hawaii,False,False,8.019999999999998,41.84,6,6,2,47
Rat5,2021-07-13,5,406576,303,00:16:33.960000,0.3,0.92,0.326,Hawaii,False,False,8.319999999999999,42.760000000000005,5,5,2,26
Rat5,2021-07-13,5,406576,309,00:16:34.600000,0.3,0.64,0.469,Hawaii,False,False,8.62,43.400000000000006,4,4,2,26
Rat5,2021-07-13,5,406576,308,00:16:35.400000,0.3,0.8,0.375,Hawaii,False,False,8.92,44.2,3,3,2,18
Rat5,2021-07-13,5,406576,315,00:16:36.120000,0.3,0.72,0.417,Hawaii,False,False,9.22,44.92,2,2,2,19
Rat5,2021-07-13,5,406576,316,00:16:36.880000,0.3,0.76,0.395,Hawaii,False,False,9.520000000000001,45.68,1,1,2,13
Rat5,2021-07-13,5,406576,322,00:16:37.800000,0.3,0.92,0.326,Hawaii,False,False,9.820000000000002,46.6,0,0,4,17
Rat5,2021-07-13,6,406576,423,00:17:13.280000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,9,9,1,11
Rat5,2021-07-13,6,406576,422,00:17:16.800000,0.3,3.52,0.085,Easter I.,False,False,0.3,3.52,8,8,2,18
Rat5,2021-07-13,6,406576,416,00:17:19.680000,0.3,2.88,0.104,Easter I.,False,False,0.6,6.4,7,7,2,23
Rat5,2021-07-13,6,406576,415,00:17:21.280000,0.3,1.6,0.187,Easter I.,False,False,0.8999999999999999,8.0,6,6,3,18
Rat5,2021-07-13,6,406576,408,00:17:21.960000,0.3,0.68,0.441,Easter I.,False,False,1.2,8.68,5,5,3,22
Rat5,2021-07-13,6,406576,407,00:17:22.520000,0.3,0.56,0.536,Easter I.,False,False,1.5,9.24,4,4,3,25
Rat5,2021-07-13,6,406576,401,00:17:23.400000,0.3,0.88,0.341,Easter I.,False,False,1.8,10.120000000000001,3,3,3,31
Rat5,2021-07-13,6,406576,324,00:17:24.599000,0.6,1.199,0.5,Hawaii,False,False,2.4,11.319,2,2,3,31
Rat5,2021-07-13,6,406576,323,00:17:25.200000,0.3,0.601,0.499,Hawaii,False,False,2.6999999999999997,11.920000000000002,1,1,3,13
Rat5,2021-07-13,6,406576,322,00:17:25.960000,0.3,0.76,0.395,Hawaii,False,False,2.9999999999999996,12.680000000000001,0,0,5,18
